"RecordDate","Sentiment","Author","AuthorID","ScreenName","ChannelGroupID","IsBrandPost","PostType","BrandName","InfluencerCategory","IsAuthorInfluencer"
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-07,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-07,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-07,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-07,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Cửa Hàng ĐTDĐ Vương Mobile,"105537714295269",,2,0,2,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,aanuj,"131514501",iamanuj93,1,0,6,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,aanuj,"131514501",iamanuj93,1,0,6,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,aanuj,"131514501",iamanuj93,1,0,6,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Negative,aanuj,"131514501",iamanuj93,1,0,6,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Startup Story,"1266454686934147072",startupstorym,1,0,2,TATADigital,Tool Tagged,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Negative,Happy Soul,"1209496017705541633",Shankars2021,1,0,11,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Happy Soul,"1209496017705541633",Shankars2021,1,0,6,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Negative,Happy Soul,"1209496017705541633",Shankars2021,1,0,6,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-07,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
