"InsertedDate","TicketID","BrandID","FirstlevelTAT_Seconds","TotalTAT_Seconds","IsTicketClosed","AssignToAgentUserID","ClosedBy","BrandName"
2023-12-12,439053,6954,2896,2897,1,,15833,TATADigital
2023-12-12,439054,6954,,1257,1,,15832,TATADigital
2023-12-12,439055,6954,,197,1,,15832,TATADigital
2023-12-12,439044,6954,,157,1,,13250,TATADigital
2023-12-12,439045,6954,3647,3647,1,,15832,TATADigital
2023-12-12,439046,6954,,476,1,,15832,TATADigital
2023-12-12,439047,6954,,3365,1,,15832,TATADigital
2023-12-12,439048,6954,2471,2471,1,,15832,TATADigital
2023-12-12,439049,6954,2097,2097,1,,15832,TATADigital
2023-12-12,439038,6954,,92,1,,15832,TATADigital
2023-12-12,439039,6954,1141,1141,1,,15832,TATADigital
2023-12-12,439040,6954,13599,13599,1,,14813,TATADigital
2023-12-12,439041,6954,7666,7666,1,,15832,TATADigital
2023-12-12,439042,6954,11188,11188,1,,14813,TATADigital
2023-12-12,439043,6954,4394,4394,1,,15832,TATADigital
2023-12-12,439032,6954,638,638,1,,15833,TATADigital
2023-12-12,439033,6954,10058,10058,1,,14813,TATADigital
2023-12-12,439034,6954,99,99,1,,15833,TATADigital
2023-12-12,439035,6954,258,258,1,,15832,TATADigital
2023-12-12,439036,6954,124,124,1,,15832,TATADigital
2023-12-12,439037,6954,13,100291,1,,15831,TATADigital
2023-12-12,439026,6954,10,12,1,,-3,TATADigital
2023-12-12,439027,6954,285,285,1,,15833,TATADigital
2023-12-12,439028,6954,,377,1,,15832,TATADigital
2023-12-12,439029,6954,642,642,1,,15833,TATADigital
2023-12-12,439030,6954,684,684,1,,15832,TATADigital
2023-12-12,439031,6954,,14489,1,,15833,TATADigital
2023-12-12,439020,6954,768,769,1,,15832,TATADigital
2023-12-12,439021,6954,9,9,1,,-3,TATADigital
2023-12-12,439022,6954,9,103439,1,,15831,TATADigital
2023-12-12,439023,6954,1378,1378,1,,15832,TATADigital
2023-12-12,439024,6954,,296,1,,15832,TATADigital
2023-12-12,439025,6954,357,357,1,,15832,TATADigital
2023-12-12,439014,6954,202716,,0,,,TATADigital
2023-12-12,439015,6954,4332,4332,1,,15833,TATADigital
2023-12-12,439016,6954,21,104231,1,,15831,TATADigital
2023-12-12,439017,6954,,1230,1,,15832,TATADigital
2023-12-12,439018,6954,,1557,1,,15831,TATADigital
2023-12-12,439019,6954,1905,1905,1,,15833,TATADigital
2023-12-12,439008,6954,997,997,1,,15832,TATADigital
2023-12-12,439009,6954,368,368,1,,15832,TATADigital
2023-12-12,439010,6954,137,137,1,,15832,TATADigital
2023-12-12,439011,6954,739,739,1,,15832,TATADigital
2023-12-12,439012,6954,,540,1,,15831,TATADigital
2023-12-12,439013,6954,476,476,1,,15831,TATADigital
2023-12-12,439002,6954,7839,7839,1,,15832,TATADigital
2023-12-12,439003,6954,,2837,1,,15831,TATADigital
2023-12-12,439004,6954,,2739,1,,15831,TATADigital
2023-12-12,439005,6954,,1778,1,,13250,TATADigital
2023-12-12,439006,6954,,2675,1,,15831,TATADigital
2023-12-12,439007,6954,,1746,1,,15832,TATADigital
2023-12-12,438996,6954,13,13,1,,-3,TATADigital
2023-12-12,438997,6954,5535,5535,1,,15831,TATADigital
2023-12-12,438998,6954,,3979,1,,15831,TATADigital
2023-12-12,438999,6954,,3620,1,,15831,TATADigital
2023-12-12,439000,6954,,3513,1,,15831,TATADigital
2023-12-12,439001,6954,6775,6775,1,,15832,TATADigital
2023-12-12,438990,6954,7,7,1,,-3,TATADigital
2023-12-12,438991,6954,5715,5715,1,,15832,TATADigital
2023-12-12,438992,6954,,26097,1,,14813,TATADigital
2023-12-12,438993,6954,,4714,1,,15832,TATADigital
2023-12-12,438994,6954,25330,25330,1,,14813,TATADigital
2023-12-12,438995,6954,,4260,1,,15832,TATADigital
2023-12-12,438984,6954,8764,8764,1,,15832,TATADigital
2023-12-12,438985,6954,,8694,1,,15832,TATADigital
2023-12-12,438986,6954,,8659,1,,15832,TATADigital
2023-12-12,438987,6954,8606,8606,1,,15832,TATADigital
2023-12-12,438988,6954,,7892,1,,15831,TATADigital
2023-12-12,438989,6954,,7210,1,,15831,TATADigital
2023-12-12,438978,6954,13993,13993,1,,15833,TATADigital
2023-12-12,438979,6954,29468,29468,1,,15833,TATADigital
2023-12-12,438980,6954,,30896,1,,15833,TATADigital
2023-12-12,438981,6954,9263,9263,1,,15832,TATADigital
2023-12-12,438982,6954,9086,9086,1,,15832,TATADigital
2023-12-12,438983,6954,8850,8851,1,,15832,TATADigital
2023-12-12,438972,6954,,13724,1,,13250,TATADigital
2023-12-12,438973,6954,,23499,1,,15832,TATADigital
2023-12-12,438974,6954,23720,23720,1,,14813,TATADigital
2023-12-12,438975,6954,,9524,1,,15831,TATADigital
2023-12-12,438976,6954,,13615,1,,13250,TATADigital
2023-12-12,438977,6954,26806,26806,1,,15833,TATADigital
2023-12-12,438966,6954,199923,199923,1,,15832,TATADigital
2023-12-12,438967,6954,,24120,1,,15832,TATADigital
2023-12-12,438968,6954,25151,25151,1,,15832,TATADigital
2023-12-12,438969,6954,24827,24827,1,,15832,TATADigital
2023-12-12,438970,6954,30613,30613,1,,14813,TATADigital
2023-12-12,438971,6954,16027,16027,1,,15833,TATADigital
2023-12-12,438960,6954,,15999,1,,15831,TATADigital
2023-12-12,438961,6954,19,19,1,,-3,TATADigital
2023-12-12,438962,6954,34427,34428,1,,14813,TATADigital
2023-12-12,438963,6954,,17919,1,,15832,TATADigital
2023-12-12,438964,6954,33394,33394,1,,14813,TATADigital
2023-12-12,438965,6954,18736,18737,1,,15833,TATADigital
2023-12-11,438954,6954,,27857,1,,15831,TATADigital
2023-12-11,438955,6954,46635,46635,1,,14813,TATADigital
2023-12-11,438956,6954,29954,29954,1,,15832,TATADigital
2023-12-11,438957,6954,40519,40519,1,,14813,TATADigital
2023-12-11,438958,6954,26258,26258,1,,15832,TATADigital
2023-12-12,438959,6954,,20820,1,,15832,TATADigital
2023-12-11,438948,6954,,37258,1,,13250,TATADigital
2023-12-11,438949,6954,,37175,1,,15832,TATADigital
2023-12-11,438950,6954,36737,36737,1,,15832,TATADigital
2023-12-11,438951,6954,36303,36303,1,,15832,TATADigital
2023-12-11,438952,6954,36034,36034,1,,15832,TATADigital
2023-12-11,438953,6954,,34207,1,,15832,TATADigital
2023-12-11,438942,6954,44085,44085,1,,15832,TATADigital
2023-12-11,438943,6954,,43174,1,,15832,TATADigital
2023-12-11,438944,6954,8,8,1,,-3,TATADigital
2023-12-11,438945,6954,,36781,1,,15831,TATADigital
2023-12-11,438946,6954,39476,39476,1,,15832,TATADigital
2023-12-11,438947,6954,38613,38613,1,,15832,TATADigital
2023-12-11,438936,6954,46331,46331,1,,15833,TATADigital
2023-12-11,438937,6954,46026,46026,1,,15832,TATADigital
2023-12-11,438938,6954,46044,46044,1,,15832,TATADigital
2023-12-11,438939,6954,,45583,1,,15832,TATADigital
2023-12-11,438940,6954,,44989,1,,15832,TATADigital
2023-12-11,438941,6954,,38466,1,,15831,TATADigital
2023-12-11,438930,6954,,86,1,,15832,TATADigital
2023-12-11,438931,6954,8,8,1,,-3,TATADigital
2023-12-11,438932,6954,9,9,1,,-3,TATADigital
2023-12-11,438933,6954,,40,1,,15832,TATADigital
2023-12-11,438934,6954,,2224,1,,15834,TATADigital
2023-12-11,438935,6954,14,14,1,,-3,TATADigital
2023-12-11,438924,6954,175,175,1,,15832,TATADigital
2023-12-11,438925,6954,,451,1,,15832,TATADigital
2023-12-11,438926,6954,2201,2201,1,,15834,TATADigital
2023-12-11,438927,6954,1060,1060,1,,15834,TATADigital
2023-12-11,438928,6954,822,822,1,,15832,TATADigital
2023-12-11,438929,6954,442,442,1,,15832,TATADigital
2023-12-11,438918,6954,155996,155996,1,,15834,TATADigital
2023-12-11,438919,6954,,984,1,,15834,TATADigital
2023-12-11,438920,6954,,142,1,,15832,TATADigital
2023-12-11,438921,6954,794,794,1,,15832,TATADigital
2023-12-11,438922,6954,,7262,1,,15834,TATADigital
2023-12-11,438923,6954,153,153,1,,15834,TATADigital
2023-12-11,438912,6954,,234,1,,15834,TATADigital
2023-12-11,438913,6954,765,765,1,,15832,TATADigital
2023-12-11,438914,6954,,421,1,,15832,TATADigital
2023-12-11,438915,6954,,178,1,,15832,TATADigital
2023-12-11,438916,6954,13,14,1,,-3,TATADigital
2023-12-11,438917,6954,334,334,1,,15832,TATADigital
2023-12-11,438906,6954,,317,1,,15832,TATADigital
2023-12-11,438907,6954,250,250,1,,15832,TATADigital
2023-12-11,438908,6954,1902,1902,1,,15832,TATADigital
2023-12-11,438909,6954,2959,2959,1,,15832,TATADigital
2023-12-11,438910,6954,1530,1530,1,,15834,TATADigital
2023-12-11,438911,6954,570,570,1,,15832,TATADigital
2023-12-11,438900,6954,,3935,1,,15832,TATADigital
2023-12-11,438901,6954,,3138,1,,15832,TATADigital
2023-12-11,438902,6954,16,16,1,,-3,TATADigital
2023-12-11,438903,6954,2135,2135,1,,15832,TATADigital
2023-12-11,438904,6954,252011,664541,1,,15832,TATADigital
2023-12-11,438905,6954,,1134,1,,15832,TATADigital
2023-12-11,438894,6954,571,571,1,,15834,TATADigital
2023-12-11,438895,6954,5529,5576,1,,15832,TATADigital
2023-12-11,438896,6954,,4530,1,,15832,TATADigital
2023-12-11,438897,6954,,4390,1,,15832,TATADigital
2023-12-11,438898,6954,4241,4241,1,,15834,TATADigital
2023-12-11,438899,6954,8659,8659,1,,15834,TATADigital
2023-12-11,438888,6954,,1449,1,,15834,TATADigital
2023-12-11,438889,6954,392,392,1,,15832,TATADigital
2023-12-11,438890,6954,14,15,1,,-3,TATADigital
2023-12-11,438891,6954,,118,1,,15832,TATADigital
2023-12-11,438892,6954,312,312,1,,15832,TATADigital
2023-12-11,438893,6954,,715,1,,15834,TATADigital
2023-12-11,438882,6954,2408,2408,1,,15832,TATADigital
2023-12-11,438883,6954,17,17,1,,-3,TATADigital
2023-12-11,438884,6954,126,126,1,,15831,TATADigital
2023-12-11,438885,6954,215,215,1,,15831,TATADigital
2023-12-11,438886,6954,1368,1368,1,,15834,TATADigital
2023-12-11,438887,6954,4195,4195,1,,15834,TATADigital
2023-12-11,438876,6954,18,18,1,,-3,TATADigital
2023-12-11,438877,6954,,298,1,,15832,TATADigital
2023-12-11,438878,6954,353,353,1,,15832,TATADigital
2023-12-11,438879,6954,,694,1,,15832,TATADigital
2023-12-11,438880,6954,838,838,1,,15832,TATADigital
2023-12-11,438881,6954,,539,1,,15832,TATADigital
2023-12-11,438870,6954,1476,1476,1,,15834,TATADigital
2023-12-11,438871,6954,,552,1,,15834,TATADigital
2023-12-11,438872,6954,19,20,1,,-3,TATADigital
2023-12-11,438873,6954,855,855,1,,15834,TATADigital
2023-12-11,438874,6954,,426,1,,15834,TATADigital
2023-12-11,438875,6954,3227,3227,1,,15834,TATADigital
2023-12-11,438864,6954,7331,7331,1,,15834,TATADigital
2023-12-11,438865,6954,,723,1,,15831,TATADigital
2023-12-11,438866,6954,675,675,1,,15831,TATADigital
2023-12-11,438867,6954,3605,3605,1,,15834,TATADigital
2023-12-11,438868,6954,2984,2984,1,,15834,TATADigital
2023-12-11,438869,6954,2468,2468,1,,15834,TATADigital
2023-12-11,438858,6954,2797,2797,1,,15832,TATADigital
2023-12-11,438859,6954,1173,1173,1,,15832,TATADigital
2023-12-11,438860,6954,144,144,1,,10940,TATADigital
2023-12-11,438861,6954,295,295,1,,15832,TATADigital
2023-12-11,438862,6954,,1042,1,,15831,TATADigital
2023-12-11,438863,6954,,1040,1,,15831,TATADigital
2023-12-11,438852,6954,1696,1696,1,,10940,TATADigital
2023-12-11,438853,6954,5259,5259,1,,15832,TATADigital
2023-12-11,438854,6954,,72157,1,,15832,TATADigital
2023-12-11,438855,6954,,3996,1,,15832,TATADigital
2023-12-11,438856,6954,929,929,1,,15832,TATADigital
2023-12-11,438857,6954,,6815,1,,15832,TATADigital
2023-12-11,438846,6954,3790,3790,1,,15831,TATADigital
2023-12-11,438847,6954,22,22,1,,-3,TATADigital
2023-12-11,438848,6954,5437,5437,1,,15832,TATADigital
2023-12-11,438849,6954,168902,,0,,,TATADigital
2023-12-11,438850,6954,,4488,1,,15832,TATADigital
2023-12-11,438851,6954,1579,1579,1,,10940,TATADigital
2023-12-11,438840,6954,9,10,1,,-3,TATADigital
2023-12-11,438841,6954,100,100,1,,15832,TATADigital
2023-12-11,438842,6954,,425,1,,15832,TATADigital
2023-12-11,438843,6954,,897,1,,15834,TATADigital
2023-12-11,438844,6954,,805,1,,15834,TATADigital
2023-12-11,438845,6954,1757,1758,1,,15832,TATADigital
2023-12-11,438834,6954,1079,1079,1,,15833,TATADigital
2023-12-11,438835,6954,19,20,1,,-3,TATADigital
2023-12-11,438836,6954,1620,1620,1,,15834,TATADigital
2023-12-11,438837,6954,,272,1,,15832,TATADigital
2023-12-11,438838,6954,10,11,1,,-3,TATADigital
2023-12-11,438839,6954,212,212,1,,15832,TATADigital
2023-12-11,438828,6954,3539,3539,1,,15832,TATADigital
2023-12-11,438829,6954,255,255,1,,10940,TATADigital
2023-12-11,438830,6954,16653,16653,1,,15832,TATADigital
2023-12-11,438831,6954,,2181,1,,15832,TATADigital
2023-12-11,438832,6954,2679,2679,1,,15833,TATADigital
2023-12-11,438833,6954,517,517,1,,15834,TATADigital
2023-12-11,438822,6954,12,12,1,,-3,TATADigital
2023-12-11,438823,6954,190,190,1,,10940,TATADigital
2023-12-11,438824,6954,5671,5671,1,,15832,TATADigital
2023-12-11,438825,6954,987,987,1,,10940,TATADigital
2023-12-11,438826,6954,11725,14657,1,,15832,TATADigital
2023-12-11,438827,6954,,562,1,,10940,TATADigital
2023-12-11,438816,6954,198,198,1,,10940,TATADigital
2023-12-11,438817,6954,,2734,1,,15834,TATADigital
2023-12-11,438818,6954,730,730,1,,10940,TATADigital
2023-12-11,438819,6954,496,496,1,,10940,TATADigital
2023-12-11,438820,6954,411,411,1,,10940,TATADigital
2023-12-11,438821,6954,15,15,1,,-3,TATADigital
2023-12-11,438810,6954,145,145,1,,15832,TATADigital
2023-12-11,438811,6954,65,65,1,,15832,TATADigital
2023-12-11,438812,6954,16,16,1,,-3,TATADigital
2023-12-11,438813,6954,420,420,1,,15832,TATADigital
2023-12-11,438814,6954,,95,1,,15834,TATADigital
2023-12-11,438815,6954,,267,1,,10940,TATADigital
2023-12-11,438804,6954,,538,1,,15832,TATADigital
2023-12-11,438805,6954,1537,1537,1,,15834,TATADigital
2023-12-11,438806,6954,4879,4879,1,,15834,TATADigital
2023-12-11,438807,6954,14,14,1,,-3,TATADigital
2023-12-11,438808,6954,292,292,1,,15832,TATADigital
2023-12-11,438809,6954,228,228,1,,15832,TATADigital
2023-12-11,438798,6954,380,381,1,,10940,TATADigital
2023-12-11,438799,6954,2348,2348,1,,10940,TATADigital
2023-12-11,438800,6954,2461,2461,1,,15834,TATADigital
2023-12-11,438801,6954,260,260,1,,15833,TATADigital
2023-12-11,438802,6954,4687,4687,1,,15834,TATADigital
2023-12-11,438803,6954,953,953,1,,15832,TATADigital
2023-12-11,438792,6954,381,381,1,,10940,TATADigital
2023-12-11,438793,6954,1669,1670,1,,15834,TATADigital
2023-12-11,438794,6954,1327,1327,1,,15834,TATADigital
2023-12-11,438795,6954,165,165,1,,10940,TATADigital
2023-12-11,438796,6954,882,882,1,,15834,TATADigital
2023-12-11,438797,6954,,159,1,,15834,TATADigital
2023-12-11,438786,6954,,4218,1,,15834,TATADigital
2023-12-11,438787,6954,661,661,1,,10940,TATADigital
2023-12-11,438788,6954,6580,6581,1,,15834,TATADigital
2023-12-11,438789,6954,124,125,1,,15834,TATADigital
2023-12-11,438790,6954,15061,15061,1,,15832,TATADigital
2023-12-11,438791,6954,1057,1057,1,,15834,TATADigital
2023-12-11,438780,6954,,35,1,,15832,TATADigital
2023-12-11,438781,6954,,442,1,,15832,TATADigital
2023-12-11,438782,6954,3934,3934,1,,15832,TATADigital
2023-12-11,438783,6954,738,738,1,,10940,TATADigital
2023-12-11,438784,6954,13,14,1,,-3,TATADigital
2023-12-11,438785,6954,2684,2684,1,,15834,TATADigital
2023-12-11,438774,6954,,429,1,,15832,TATADigital
2023-12-11,438775,6954,132,132,1,,15832,TATADigital
2023-12-11,438776,6954,,367,1,,15832,TATADigital
2023-12-11,438777,6954,,210,1,,15832,TATADigital
2023-12-11,438778,6954,,168,1,,15832,TATADigital
2023-12-11,438779,6954,,61,1,,15832,TATADigital
2023-12-11,438768,6954,,25664,1,,15832,TATADigital
2023-12-11,438769,6954,,1368,1,,15832,TATADigital
2023-12-11,438770,6954,879,879,1,,15832,TATADigital
2023-12-11,438771,6954,,739,1,,15832,TATADigital
2023-12-11,438772,6954,446,447,1,,15832,TATADigital
2023-12-11,438773,6954,,337,1,,15832,TATADigital
2023-12-11,438762,6954,765,765,1,,10940,TATADigital
2023-12-11,438763,6954,6902,6902,1,,10940,TATADigital
2023-12-11,438764,6954,536,536,1,,15832,TATADigital
2023-12-11,438765,6954,1480,1480,1,,15832,TATADigital
2023-12-11,438766,6954,,1922,1,,15832,TATADigital
2023-12-11,438767,6954,1157,1157,1,,15832,TATADigital
2023-12-11,438756,6954,16,16,1,,-3,TATADigital
2023-12-11,438757,6954,698,698,1,,10940,TATADigital
2023-12-11,438758,6954,36746,36746,1,,15834,TATADigital
2023-12-11,438759,6954,83337,83337,1,,15832,TATADigital
2023-12-11,438760,6954,297,297,1,,15831,TATADigital
2023-12-11,438761,6954,,270,1,,10940,TATADigital
2023-12-11,438750,6954,10163,10163,1,,15833,TATADigital
2023-12-11,438751,6954,16,16,1,,-3,TATADigital
2023-12-11,438752,6954,339,339,1,15833,15833,TATADigital
2023-12-11,438753,6954,282,282,1,15833,15833,TATADigital
2023-12-11,438754,6954,84696,84696,1,,15832,TATADigital
2023-12-11,438755,6954,2600,2600,1,,10940,TATADigital
2023-12-11,438744,6954,3985,3985,1,,15831,TATADigital
2023-12-11,438745,6954,168,168,1,15833,15833,TATADigital
2023-12-11,438746,6954,1693,1693,1,,10940,TATADigital
2023-12-11,438747,6954,26540,26540,1,,15832,TATADigital
2023-12-11,438748,6954,11,11,1,,-3,TATADigital
2023-12-11,438749,6954,10,10,1,,-3,TATADigital
2023-12-11,438738,6954,,420,1,,15831,TATADigital
2023-12-11,438739,6954,,785,1,,15831,TATADigital
2023-12-11,438740,6954,,470,1,,15831,TATADigital
2023-12-11,438741,6954,,96,1,,15831,TATADigital
2023-12-11,438742,6954,6341,6341,1,,10940,TATADigital
2023-12-11,438743,6954,1500,1500,1,,10940,TATADigital
2023-12-11,438732,6954,43454,43455,1,,15834,TATADigital
2023-12-11,438733,6954,797,797,1,,15831,TATADigital
2023-12-11,438734,6954,668,668,1,,15831,TATADigital
2023-12-11,438735,6954,16,16,1,,-3,TATADigital
2023-12-11,438736,6954,,442,1,,15831,TATADigital
2023-12-11,438737,6954,,106,1,,15831,TATADigital
2023-12-11,438726,6954,44802,44802,1,,15834,TATADigital
2023-12-11,438727,6954,13,13,1,,-3,TATADigital
2023-12-11,438728,6954,1202,1202,1,,15833,TATADigital
2023-12-11,438729,6954,10,10,1,,-3,TATADigital
2023-12-11,438730,6954,474,474,1,,15833,TATADigital
2023-12-11,438731,6954,1190,1190,1,,10940,TATADigital
2023-12-11,438720,6954,2019,2019,1,,15831,TATADigital
2023-12-11,438721,6954,6325,6325,1,,10940,TATADigital
2023-12-11,438722,6954,,338,1,,10940,TATADigital
2023-12-11,438723,6954,1835,1835,1,,15833,TATADigital
2023-12-11,438724,6954,,100,1,,10940,TATADigital
2023-12-11,438725,6954,,191,1,,15831,TATADigital
2023-12-11,438714,6954,241,241,1,,10940,TATADigital
2023-12-11,438715,6954,1071,1071,1,,10940,TATADigital
2023-12-11,438716,6954,2615,2615,1,,15833,TATADigital
2023-12-11,438717,6954,623,623,1,,10940,TATADigital
2023-12-11,438718,6954,,299,1,,13250,TATADigital
2023-12-11,438719,6954,66,66,1,15833,15833,TATADigital
2023-12-11,438708,6954,,2298,1,,10940,TATADigital
2023-12-11,438709,6954,,2303,1,,10940,TATADigital
2023-12-11,438710,6954,,2058,1,,10940,TATADigital
2023-12-11,438711,6954,,2007,1,,10940,TATADigital
2023-12-11,438712,6954,15905,15906,1,,10940,TATADigital
2023-12-11,438713,6954,4773,4773,1,,15831,TATADigital
2023-12-11,438702,6954,,5511,1,,10940,TATADigital
2023-12-11,438703,6954,,4114,1,,10940,TATADigital
2023-12-11,438704,6954,,4231,1,,10940,TATADigital
2023-12-11,438705,6954,19,19,1,,-3,TATADigital
2023-12-11,438706,6954,4269,4269,1,,15833,TATADigital
2023-12-11,438707,6954,13504,13504,1,,10940,TATADigital
2023-12-11,438696,6954,8591,8591,1,,15833,TATADigital
2023-12-11,438697,6954,6349,6350,1,,10940,TATADigital
2023-12-11,438698,6954,8048,8048,1,,15833,TATADigital
2023-12-11,438699,6954,,5880,1,,10940,TATADigital
2023-12-11,438700,6954,7223,7223,1,,15833,TATADigital
2023-12-11,438701,6954,5588,5588,1,,10940,TATADigital
2023-12-11,438690,6954,9563,9563,1,,15833,TATADigital
2023-12-11,438691,6954,6989,6989,1,,10940,TATADigital
2023-12-11,438692,6954,8909,8909,1,,15833,TATADigital
2023-12-11,438693,6954,6959,6959,1,,10940,TATADigital
2023-12-11,438694,6954,8306,8306,1,,10940,TATADigital
2023-12-11,438695,6954,7009,7009,1,,10940,TATADigital
2023-12-11,438684,6954,,7266,1,,15831,TATADigital
2023-12-11,438685,6954,,7265,1,,15831,TATADigital
2023-12-11,438686,6954,,7264,1,,15831,TATADigital
2023-12-11,438687,6954,10969,10969,1,,15831,TATADigital
2023-12-11,438688,6954,10545,10545,1,,15833,TATADigital
2023-12-11,438689,6954,7050,7050,1,,10940,TATADigital
2023-12-11,438678,6954,,9435,1,,15831,TATADigital
2023-12-11,438679,6954,13760,13760,1,,15833,TATADigital
2023-12-11,438680,6954,10,10,1,,-3,TATADigital
2023-12-11,438681,6954,,9335,1,,15831,TATADigital
2023-12-11,438682,6954,,7725,1,,15831,TATADigital
2023-12-11,438683,6954,,34194,1,,15833,TATADigital
2023-12-11,438672,6954,14219,14219,1,,15831,TATADigital
2023-12-11,438673,6954,13730,13730,1,,10940,TATADigital
2023-12-11,438674,6954,20760,20760,1,,15833,TATADigital
2023-12-11,438675,6954,,11105,1,,10940,TATADigital
2023-12-11,438676,6954,10987,10987,1,,10940,TATADigital
2023-12-11,438677,6954,6,6,1,,-3,TATADigital
2023-12-11,438666,6954,,59315,1,,15832,TATADigital
2023-12-11,438667,6954,,12960,1,,15831,TATADigital
2023-12-11,438668,6954,,26217,1,,10940,TATADigital
2023-12-11,438669,6954,,12636,1,,15831,TATADigital
2023-12-11,438670,6954,15612,15612,1,,15831,TATADigital
2023-12-11,438671,6954,,12558,1,,13250,TATADigital
2023-12-10,438660,6954,26346,26346,1,,15831,TATADigital
2023-12-10,438661,6954,,19725,1,,15831,TATADigital
2023-12-11,438662,6954,,19175,1,,15831,TATADigital
2023-12-11,438663,6954,51093,51093,1,,15832,TATADigital
2023-12-11,438664,6954,18386,18386,1,,15831,TATADigital
2023-12-11,438665,6954,,20256,1,,15831,TATADigital
2023-12-10,438654,6954,,31112,1,,15831,TATADigital
2023-12-10,438655,6954,,31112,1,,15831,TATADigital
2023-12-10,438656,6954,,31109,1,,15831,TATADigital
2023-12-10,438657,6954,,30894,1,,15831,TATADigital
2023-12-10,438658,6954,31149,31149,1,,15831,TATADigital
2023-12-10,438659,6954,,24544,1,,15831,TATADigital
2023-12-10,438648,6954,,31125,1,,15831,TATADigital
2023-12-10,438649,6954,,31124,1,,15831,TATADigital
2023-12-10,438650,6954,,31123,1,,15831,TATADigital
2023-12-10,438651,6954,,31121,1,,15831,TATADigital
2023-12-10,438652,6954,,31119,1,,15831,TATADigital
2023-12-10,438653,6954,,31117,1,,15831,TATADigital
2023-12-10,438642,6954,,31266,1,,15831,TATADigital
2023-12-10,438643,6954,,31264,1,,15831,TATADigital
2023-12-10,438644,6954,,31264,1,,15831,TATADigital
2023-12-10,438645,6954,,31263,1,,15831,TATADigital
2023-12-10,438646,6954,,31262,1,,15831,TATADigital
2023-12-10,438647,6954,,31261,1,,15831,TATADigital
2023-12-10,438636,6954,,31271,1,,15831,TATADigital
2023-12-10,438637,6954,,31270,1,,15831,TATADigital
2023-12-10,438638,6954,,31269,1,,15831,TATADigital
2023-12-10,438639,6954,,31268,1,,15831,TATADigital
2023-12-10,438640,6954,,31267,1,,15831,TATADigital
2023-12-10,438641,6954,,31266,1,,15831,TATADigital
2023-12-10,438630,6954,,31281,1,,15831,TATADigital
2023-12-10,438631,6954,,31280,1,,15831,TATADigital
2023-12-10,438632,6954,,31279,1,,15831,TATADigital
2023-12-10,438633,6954,,31275,1,,15831,TATADigital
2023-12-10,438634,6954,,31274,1,,15831,TATADigital
2023-12-10,438635,6954,,31273,1,,15831,TATADigital
2023-12-10,438624,6954,,31288,1,,15831,TATADigital
2023-12-10,438625,6954,,31287,1,,15831,TATADigital
2023-12-10,438626,6954,,31286,1,,15831,TATADigital
2023-12-10,438627,6954,,31285,1,,15831,TATADigital
2023-12-10,438628,6954,,31284,1,,15831,TATADigital
2023-12-10,438629,6954,,31284,1,,15831,TATADigital
2023-12-10,438618,6954,44676,44676,1,,10940,TATADigital
2023-12-10,438619,6954,,31293,1,,15831,TATADigital
2023-12-10,438620,6954,,31292,1,,15831,TATADigital
2023-12-10,438621,6954,,31291,1,,15831,TATADigital
2023-12-10,438622,6954,,31290,1,,15831,TATADigital
2023-12-10,438623,6954,,31289,1,,15831,TATADigital
2023-12-10,438612,6954,64246,64246,1,,15832,TATADigital
2023-12-10,438613,6954,7,7,1,,-3,TATADigital
2023-12-10,438614,6954,47090,47090,1,,10940,TATADigital
2023-12-10,438615,6954,,63969,1,,15832,TATADigital
2023-12-10,438616,6954,35148,35148,1,,15831,TATADigital
2023-12-10,438617,6954,,31697,1,,15831,TATADigital
2023-12-10,438606,6954,20,20,1,,-3,TATADigital
2023-12-10,438607,6954,,57990,1,,15833,TATADigital
2023-12-10,438608,6954,,44949,1,,15833,TATADigital
2023-12-10,438609,6954,,44868,1,,15833,TATADigital
2023-12-10,438610,6954,241805,241805,1,,15835,TATADigital
2023-12-10,438611,6954,39032,39032,1,15833,15833,TATADigital
2023-12-10,438600,6954,,240,1,,15832,TATADigital
2023-12-10,438601,6954,,1949,1,,15832,TATADigital
2023-12-10,438602,6954,10,10,1,,-3,TATADigital
2023-12-10,438603,6954,684,684,1,,15835,TATADigital
2023-12-10,438604,6954,,161,1,,15835,TATADigital
2023-12-10,438605,6954,502,502,1,,15835,TATADigital
2023-12-10,438594,6954,98,98,1,,15832,TATADigital
2023-12-10,438595,6954,23,23,1,,-3,TATADigital
2023-12-10,438596,6954,22,22,1,,-3,TATADigital
2023-12-10,438597,6954,779,779,1,,15832,TATADigital
2023-12-10,438598,6954,,383,1,,15832,TATADigital
2023-12-10,438599,6954,1056,1056,1,,15832,TATADigital
2023-12-10,438588,6954,2267,2267,1,,15832,TATADigital
2023-12-10,438589,6954,,1754,1,,15832,TATADigital
2023-12-10,438590,6954,,1427,1,,15832,TATADigital
2023-12-10,438591,6954,1210,1210,1,,15832,TATADigital
2023-12-10,438592,6954,16,16,1,,-3,TATADigital
2023-12-10,438593,6954,710,710,1,,15832,TATADigital
2023-12-10,438582,6954,334,334,1,,15832,TATADigital
2023-12-10,438583,6954,363,363,1,,15832,TATADigital
2023-12-10,438584,6954,,69,1,,15832,TATADigital
2023-12-10,438585,6954,,561,1,,15832,TATADigital
2023-12-10,438586,6954,14,14,1,,-3,TATADigital
2023-12-10,438587,6954,,149,1,,15832,TATADigital
